Year,Boat Name,Model,link
2019,Supreme Boats,ZS232,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2019,Supreme Boats,S238,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2019,Supreme Boats,ZS222 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2019,Supreme Boats,ZS232 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2019,Supreme Boats,ZS252 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2020,Supreme Boats,S211,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Supreme Boats,ZS212,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Supreme Boats,ZS232,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Supreme Boats,S238,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2020,Supreme Boats,ZS222 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2020,Supreme Boats,ZS232 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2020,Supreme Boats,ZS252 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2021,Supreme Boats,S211,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2021,Supreme Boats,ZS212,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2021,Supreme Boats,ZS232,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2021,Supreme Boats,S238,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2021,Supreme Boats,ZS222 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2021,Supreme Boats,ZS232 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2021,Supreme Boats,ZS252 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2022,Supreme Boats,ZS212,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2022,Supreme Boats,S220,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2022,Supreme Boats,ZS232,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2022,Supreme Boats,S240,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2022,Supreme Boats,ZS252,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2022,Supreme Boats,ZS222 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2022,Supreme Boats,ZS232 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2022,Supreme Boats,ZS252 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2023,Supreme Boats,ZS212,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2023,Supreme Boats,S220,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2023,Supreme Boats,ZS232,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2023,Supreme Boats,S240,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2023,Supreme Boats,ZS222 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2023,Supreme Boats,ZS232 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2023,Supreme Boats,ZS252 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2023,Supreme Boats,ZS252,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2024,Supreme Boats,ZS212,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2024,Supreme Boats,S220,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2024,Supreme Boats,ZS232,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2024,Supreme Boats,S240,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2024,Supreme Boats,S220 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2024,Supreme Boats,S240 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2024,Supreme Boats,ZS252,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2024,Supreme Boats,ZS222 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2024,Supreme Boats,ZS232 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2024,Supreme Boats,ZS252 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2025,Supreme Boats,S220,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2025,Supreme Boats,S240,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2025,Supreme Boats,S220 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2025,Supreme Boats,S240 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2026,Supreme Boats,S220,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2026,Supreme Boats,S240,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2026,Supreme Boats,S220 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2026,Supreme Boats,S240 w/ Sewlong Bimini,https://shorelinebrands.com/products/centurion-and-supreme-bimini-extension-kit?variant=45345971208377
2000,Tige Boats Inc,20I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2000,Tige Boats Inc,20CI,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2000,Tige Boats Inc,2100V LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2000,Tige Boats Inc,21I RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2000,Tige Boats Inc,21I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2000,Tige Boats Inc,21V FOX RACING,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2000,Tige Boats Inc,21V RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2000,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2000,Tige Boats Inc,2300V LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2001,Tige Boats Inc,20I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2001,Tige Boats Inc,20CI,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2001,Tige Boats Inc,2100V LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2001,Tige Boats Inc,21I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2001,Tige Boats Inc,21V FOX RACING,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2001,Tige Boats Inc,21V RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2001,Tige Boats Inc,22I TYPE R,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2001,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2001,Tige Boats Inc,230V LIMITED,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2002,Tige Boats Inc,2000V LTD,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2002,Tige Boats Inc,20CI,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2002,Tige Boats Inc,20I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2002,Tige Boats Inc,20V RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2002,Tige Boats Inc,2100V LTD,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2002,Tige Boats Inc,21V FOX RACING,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2002,Tige Boats Inc,21V RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2002,Tige Boats Inc,22I TYPE R,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2002,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2002,Tige Boats Inc,2300V LTD,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2002,Tige Boats Inc,23V RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,20CI,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,20I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,20V LTD,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,20V RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,21I TYPE R,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,21I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,22I TYPE R,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,22V LTD,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,22V RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,24V LTD,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2003,Tige Boats Inc,24V RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,20CI,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,20V LTD,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,20V RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,SWITCH I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,SWITCH V,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,21I TYPE R,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,21I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,22I TYPE R,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,22V LTD,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,22V RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,24V LTD,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2004,Tige Boats Inc,24V RIDERS,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Tige Boats Inc,20V,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Tige Boats Inc,SWITCH CI,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Tige Boats Inc,SWITCH I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Tige Boats Inc,SWITCH V,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Tige Boats Inc,21I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Tige Boats Inc,22V,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2005,Tige Boats Inc,24V,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Tige Boats Inc,20I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Tige Boats Inc,20V,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Tige Boats Inc,21I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Tige Boats Inc,22V,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Tige Boats Inc,22VE,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Tige Boats Inc,24V,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2006,Tige Boats Inc,24VE,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Tige Boats Inc,20I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Tige Boats Inc,20V,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Tige Boats Inc,21I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Tige Boats Inc,22VE,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Tige Boats Inc,RZ2,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Tige Boats Inc,24VE,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2007,Tige Boats Inc,RZ4,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Tige Boats Inc,20I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Tige Boats Inc,20V,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Tige Boats Inc,Z1,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Tige Boats Inc,22VE,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Tige Boats Inc,RZ2,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Tige Boats Inc,24VE,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2008,Tige Boats Inc,RZ4,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2009,Tige Boats Inc,20I,
2009,Tige Boats Inc,20V,
2009,Tige Boats Inc,Z1,
2009,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2009,Tige Boats Inc,22VE,
2009,Tige Boats Inc,RZ2,
2009,Tige Boats Inc,24VE,
2009,Tige Boats Inc,RZ4,
2010,Tige Boats Inc,20I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2010,Tige Boats Inc,20V,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2010,Tige Boats Inc,Z1,
2010,Tige Boats Inc,22I,
2010,Tige Boats Inc,22VE,
2010,Tige Boats Inc,RZ2,
2010,Tige Boats Inc,24VE,
2010,Tige Boats Inc,RZ4,
2011,Tige Boats Inc,20I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2011,Tige Boats Inc,R20,
2011,Tige Boats Inc,RZR,
2011,Tige Boats Inc,Z1,
2011,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2011,Tige Boats Inc,22VE,
2011,Tige Boats Inc,RZ2,
2011,Tige Boats Inc,RZ2 PLATINUM,
2011,Tige Boats Inc,24VE,
2011,Tige Boats Inc,RZ4,
2011,Tige Boats Inc,RZ4 PLATINUM,
2012,Tige Boats Inc,20I,
2012,Tige Boats Inc,R20,
2012,Tige Boats Inc,RZR,
2012,Tige Boats Inc,Z1,
2012,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2012,Tige Boats Inc,22VE,
2012,Tige Boats Inc,RZ2,
2012,Tige Boats Inc,Z3,
2012,Tige Boats Inc,24VE,
2012,Tige Boats Inc,RZ4,
2013,Tige Boats Inc,20I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Tige Boats Inc,R20,
2013,Tige Boats Inc,RZR,
2013,Tige Boats Inc,Z1,
2013,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2013,Tige Boats Inc,RZ2,
2013,Tige Boats Inc,Z3,
2013,Tige Boats Inc,RZ4,
2014,Tige Boats Inc,20I,
2014,Tige Boats Inc,R20,
2014,Tige Boats Inc,RZR,
2014,Tige Boats Inc,Z1,
2014,Tige Boats Inc,22I,https://shorelinebrands.com/products/wake-tower-mounted-universal-bimini-extension?variant=45504199000249
2014,Tige Boats Inc,RZ2,
2014,Tige Boats Inc,ASR,
2014,Tige Boats Inc,Z3,
2014,Tige Boats Inc,RZ4,
2015,Tige Boats Inc,R20,
2015,Tige Boats Inc,RZR,
2015,Tige Boats Inc,Z1,
2015,Tige Boats Inc,RZ2,
2015,Tige Boats Inc,ASR,
2015,Tige Boats Inc,Z3,
2015,Tige Boats Inc,RZ4,
2016,Tige Boats Inc,R20,
2016,Tige Boats Inc,RZR,
2016,Tige Boats Inc,Z1,
2016,Tige Boats Inc,R21,
2016,Tige Boats Inc,R22,
2016,Tige Boats Inc,RZ2,
2016,Tige Boats Inc,RZX,
2016,Tige Boats Inc,Z3,
2016,Tige Boats Inc,RZ4,
2017,Tige Boats Inc,R20,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2017,Tige Boats Inc,RZR,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2017,Tige Boats Inc,Z1,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2017,Tige Boats Inc,R21,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2017,Tige Boats Inc,R22,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2017,Tige Boats Inc,RZ2,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2017,Tige Boats Inc,RZX2,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2017,Tige Boats Inc,RZX3,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2017,Tige Boats Inc,Z3,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2017,Tige Boats Inc,RZ4,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2018,Tige Boats Inc,R20,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2018,Tige Boats Inc,RZR,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2018,Tige Boats Inc,R21,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2018,Tige Boats Inc,R22,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2018,Tige Boats Inc,RZ2,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2018,Tige Boats Inc,RZX2,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2018,Tige Boats Inc,Z1,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2018,Tige Boats Inc,R23,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2018,Tige Boats Inc,RZX3,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2018,Tige Boats Inc,Z3,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2018,Tige Boats Inc,RZ4,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2019,Tige Boats Inc,R20,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2019,Tige Boats Inc,RZX20,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2019,Tige Boats Inc,R21,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2019,Tige Boats Inc,R22,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2019,Tige Boats Inc,R23,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2019,Tige Boats Inc,RZX2,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2019,Tige Boats Inc,ZX1,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2019,Tige Boats Inc,RZX3,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2019,Tige Boats Inc,ZX5,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2020,Tige Boats Inc,20 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2020,Tige Boats Inc,R20,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2020,Tige Boats Inc,21 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2020,Tige Boats Inc,22 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2020,Tige Boats Inc,R21,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2020,Tige Boats Inc,R23,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2020,Tige Boats Inc,23 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2020,Tige Boats Inc,23 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2020,Tige Boats Inc,25 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2021,Tige Boats Inc,20 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2021,Tige Boats Inc,21 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2021,Tige Boats Inc,22 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2021,Tige Boats Inc,23 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2021,Tige Boats Inc,23 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2021,Tige Boats Inc,Z3,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2021,Tige Boats Inc,25 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2022,Tige Boats Inc,20 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2022,Tige Boats Inc,Z1,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2022,Tige Boats Inc,Z3,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2022,Tige Boats Inc,21 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2022,Tige Boats Inc,22 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2022,Tige Boats Inc,23 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2022,Tige Boats Inc,24 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2022,Tige Boats Inc,25 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2023,Tige Boats Inc,20 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2023,Tige Boats Inc,Z1,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2023,Tige Boats Inc,21 ZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
2023,Tige Boats Inc,22 RZX,https://shorelinebrands.com/products/2017-2025-tige-bimini-shade-extension-kit?variant=45504205193401
